instrument_token,exchange_token,tradingsymbol,name,expiry,strike,lot_size,instrument_type
11523074,45012,NIFTY2121811900CE,NIFTY,2021-02-18,11900,75,CE
11523330,45013,NIFTY2121811900PE,NIFTY,2021-02-18,11900,75,PE
11523586,45014,NIFTY2121811950CE,NIFTY,2021-02-18,11950,75,CE
11535106,45059,NIFTY2121811950PE,NIFTY,2021-02-18,11950,75,PE
11535362,45060,NIFTY2121812000CE,NIFTY,2021-02-18,12000,75,CE
11535618,45061,NIFTY2121812000PE,NIFTY,2021-02-18,12000,75,PE
11535874,45062,NIFTY2121812050CE,NIFTY,2021-02-18,12050,75,CE
11536130,45063,NIFTY2121812050PE,NIFTY,2021-02-18,12050,75,PE
11536386,45064,NIFTY2121812100CE,NIFTY,2021-02-18,12100,75,CE
11539714,45077,NIFTY2121812100PE,NIFTY,2021-02-18,12100,75,PE
11539970,45078,NIFTY2121812150CE,NIFTY,2021-02-18,12150,75,CE
11541250,45083,NIFTY2121812150PE,NIFTY,2021-02-18,12150,75,PE
11541506,45084,NIFTY2121812200CE,NIFTY,2021-02-18,12200,75,CE
11541762,45085,NIFTY2121812200PE,NIFTY,2021-02-18,12200,75,PE
12184834,47597,NIFTY2121812250CE,NIFTY,2021-02-18,12250,75,CE
12185090,47598,NIFTY2121812250PE,NIFTY,2021-02-18,12250,75,PE
12185346,47599,NIFTY2121812300CE,NIFTY,2021-02-18,12300,75,CE
12185602,47600,NIFTY2121812300PE,NIFTY,2021-02-18,12300,75,PE
12186370,47603,NIFTY2121812350CE,NIFTY,2021-02-18,12350,75,CE
12186626,47604,NIFTY2121812350PE,NIFTY,2021-02-18,12350,75,PE
12187906,47609,NIFTY2121812400CE,NIFTY,2021-02-18,12400,75,CE
12188162,47610,NIFTY2121812400PE,NIFTY,2021-02-18,12400,75,PE
12188930,47613,NIFTY2121812450CE,NIFTY,2021-02-18,12450,75,CE
12189954,47617,NIFTY2121812450PE,NIFTY,2021-02-18,12450,75,PE
12190210,47618,NIFTY2121812500CE,NIFTY,2021-02-18,12500,75,CE
12190466,47619,NIFTY2121812500PE,NIFTY,2021-02-18,12500,75,PE
12190722,47620,NIFTY2121812550CE,NIFTY,2021-02-18,12550,75,CE
12190978,47621,NIFTY2121812550PE,NIFTY,2021-02-18,12550,75,PE
12191234,47622,NIFTY2121812600CE,NIFTY,2021-02-18,12600,75,CE
12191490,47623,NIFTY2121812600PE,NIFTY,2021-02-18,12600,75,PE
12191746,47624,NIFTY2121812650CE,NIFTY,2021-02-18,12650,75,CE
12192002,47625,NIFTY2121812650PE,NIFTY,2021-02-18,12650,75,PE
12192258,47626,NIFTY2121812700CE,NIFTY,2021-02-18,12700,75,CE
12192514,47627,NIFTY2121812700PE,NIFTY,2021-02-18,12700,75,PE
12194050,47633,NIFTY2121812750CE,NIFTY,2021-02-18,12750,75,CE
12194306,47634,NIFTY2121812750PE,NIFTY,2021-02-18,12750,75,PE
12194562,47635,NIFTY2121812800CE,NIFTY,2021-02-18,12800,75,CE
12194818,47636,NIFTY2121812800PE,NIFTY,2021-02-18,12800,75,PE
12195586,47639,NIFTY2121812850CE,NIFTY,2021-02-18,12850,75,CE
12195842,47640,NIFTY2121812850PE,NIFTY,2021-02-18,12850,75,PE
12196098,47641,NIFTY2121812900CE,NIFTY,2021-02-18,12900,75,CE
12197378,47646,NIFTY2121812900PE,NIFTY,2021-02-18,12900,75,PE
12197634,47647,NIFTY2121812950CE,NIFTY,2021-02-18,12950,75,CE
12197890,47648,NIFTY2121812950PE,NIFTY,2021-02-18,12950,75,PE
12198146,47649,NIFTY2121813000CE,NIFTY,2021-02-18,13000,75,CE
12198402,47650,NIFTY2121813000PE,NIFTY,2021-02-18,13000,75,PE
12198658,47651,NIFTY2121813050CE,NIFTY,2021-02-18,13050,75,CE
12198914,47652,NIFTY2121813050PE,NIFTY,2021-02-18,13050,75,PE
12200706,47659,NIFTY2121813100CE,NIFTY,2021-02-18,13100,75,CE
12200962,47660,NIFTY2121813100PE,NIFTY,2021-02-18,13100,75,PE
12201218,47661,NIFTY2121813150CE,NIFTY,2021-02-18,13150,75,CE
12201474,47662,NIFTY2121813150PE,NIFTY,2021-02-18,13150,75,PE
12201730,47663,NIFTY2121813200CE,NIFTY,2021-02-18,13200,75,CE
12201986,47664,NIFTY2121813200PE,NIFTY,2021-02-18,13200,75,PE
12202242,47665,NIFTY2121813250CE,NIFTY,2021-02-18,13250,75,CE
12202498,47666,NIFTY2121813250PE,NIFTY,2021-02-18,13250,75,PE
12202754,47667,NIFTY2121813300CE,NIFTY,2021-02-18,13300,75,CE
12203010,47668,NIFTY2121813300PE,NIFTY,2021-02-18,13300,75,PE
12203266,47669,NIFTY2121813350CE,NIFTY,2021-02-18,13350,75,CE
12203522,47670,NIFTY2121813350PE,NIFTY,2021-02-18,13350,75,PE
12203778,47671,NIFTY2121813400CE,NIFTY,2021-02-18,13400,75,CE
12204034,47672,NIFTY2121813400PE,NIFTY,2021-02-18,13400,75,PE
12204290,47673,NIFTY2121813450CE,NIFTY,2021-02-18,13450,75,CE
12204546,47674,NIFTY2121813450PE,NIFTY,2021-02-18,13450,75,PE
12204802,47675,NIFTY2121813500CE,NIFTY,2021-02-18,13500,75,CE
12205058,47676,NIFTY2121813500PE,NIFTY,2021-02-18,13500,75,PE
12205314,47677,NIFTY2121813550CE,NIFTY,2021-02-18,13550,75,CE
12205570,47678,NIFTY2121813550PE,NIFTY,2021-02-18,13550,75,PE
12205826,47679,NIFTY2121813600CE,NIFTY,2021-02-18,13600,75,CE
12206082,47680,NIFTY2121813600PE,NIFTY,2021-02-18,13600,75,PE
12206338,47681,NIFTY2121813650CE,NIFTY,2021-02-18,13650,75,CE
12206594,47682,NIFTY2121813650PE,NIFTY,2021-02-18,13650,75,PE
12206850,47683,NIFTY2121813700CE,NIFTY,2021-02-18,13700,75,CE
12207106,47684,NIFTY2121813700PE,NIFTY,2021-02-18,13700,75,PE
12207362,47685,NIFTY2121813750CE,NIFTY,2021-02-18,13750,75,CE
12207618,47686,NIFTY2121813750PE,NIFTY,2021-02-18,13750,75,PE
12207874,47687,NIFTY2121813800CE,NIFTY,2021-02-18,13800,75,CE
12208130,47688,NIFTY2121813800PE,NIFTY,2021-02-18,13800,75,PE
12208386,47689,NIFTY2121813850CE,NIFTY,2021-02-18,13850,75,CE
12208642,47690,NIFTY2121813850PE,NIFTY,2021-02-18,13850,75,PE
12208898,47691,NIFTY2121813900CE,NIFTY,2021-02-18,13900,75,CE
12209154,47692,NIFTY2121813900PE,NIFTY,2021-02-18,13900,75,PE
12209410,47693,NIFTY2121813950CE,NIFTY,2021-02-18,13950,75,CE
12209666,47694,NIFTY2121813950PE,NIFTY,2021-02-18,13950,75,PE
12209922,47695,NIFTY2121814000CE,NIFTY,2021-02-18,14000,75,CE
12210178,47696,NIFTY2121814000PE,NIFTY,2021-02-18,14000,75,PE
12210434,47697,NIFTY2121814050CE,NIFTY,2021-02-18,14050,75,CE
12210690,47698,NIFTY2121814050PE,NIFTY,2021-02-18,14050,75,PE
12210946,47699,NIFTY2121814100CE,NIFTY,2021-02-18,14100,75,CE
12211202,47700,NIFTY2121814100PE,NIFTY,2021-02-18,14100,75,PE
12211714,47702,NIFTY2121814150CE,NIFTY,2021-02-18,14150,75,CE
12211970,47703,NIFTY2121814150PE,NIFTY,2021-02-18,14150,75,PE
12212226,47704,NIFTY2121814200CE,NIFTY,2021-02-18,14200,75,CE
12212482,47705,NIFTY2121814200PE,NIFTY,2021-02-18,14200,75,PE
12212738,47706,NIFTY2121814250CE,NIFTY,2021-02-18,14250,75,CE
12212994,47707,NIFTY2121814250PE,NIFTY,2021-02-18,14250,75,PE
12213250,47708,NIFTY2121814300CE,NIFTY,2021-02-18,14300,75,CE
12213506,47709,NIFTY2121814300PE,NIFTY,2021-02-18,14300,75,PE
12213762,47710,NIFTY2121814350CE,NIFTY,2021-02-18,14350,75,CE
12214018,47711,NIFTY2121814350PE,NIFTY,2021-02-18,14350,75,PE
12214274,47712,NIFTY2121814400CE,NIFTY,2021-02-18,14400,75,CE
12214530,47713,NIFTY2121814400PE,NIFTY,2021-02-18,14400,75,PE
12214786,47714,NIFTY2121814450CE,NIFTY,2021-02-18,14450,75,CE
12215042,47715,NIFTY2121814450PE,NIFTY,2021-02-18,14450,75,PE
12215298,47716,NIFTY2121814500CE,NIFTY,2021-02-18,14500,75,CE
12215554,47717,NIFTY2121814500PE,NIFTY,2021-02-18,14500,75,PE
12215810,47718,NIFTY2121814550CE,NIFTY,2021-02-18,14550,75,CE
12216066,47719,NIFTY2121814550PE,NIFTY,2021-02-18,14550,75,PE
12216322,47720,NIFTY2121814600CE,NIFTY,2021-02-18,14600,75,CE
12216578,47721,NIFTY2121814600PE,NIFTY,2021-02-18,14600,75,PE
12216834,47722,NIFTY2121814650CE,NIFTY,2021-02-18,14650,75,CE
12217090,47723,NIFTY2121814650PE,NIFTY,2021-02-18,14650,75,PE
12217346,47724,NIFTY2121814700CE,NIFTY,2021-02-18,14700,75,CE
12217602,47725,NIFTY2121814700PE,NIFTY,2021-02-18,14700,75,PE
12217858,47726,NIFTY2121814750CE,NIFTY,2021-02-18,14750,75,CE
12218114,47727,NIFTY2121814750PE,NIFTY,2021-02-18,14750,75,PE
12218370,47728,NIFTY2121814800CE,NIFTY,2021-02-18,14800,75,CE
12218626,47729,NIFTY2121814800PE,NIFTY,2021-02-18,14800,75,PE
12218882,47730,NIFTY2121814850CE,NIFTY,2021-02-18,14850,75,CE
12219138,47731,NIFTY2121814850PE,NIFTY,2021-02-18,14850,75,PE
12219394,47732,NIFTY2121814900CE,NIFTY,2021-02-18,14900,75,CE
12219650,47733,NIFTY2121814900PE,NIFTY,2021-02-18,14900,75,PE
12219906,47734,NIFTY2121814950CE,NIFTY,2021-02-18,14950,75,CE
12220162,47735,NIFTY2121814950PE,NIFTY,2021-02-18,14950,75,PE
12220418,47736,NIFTY2121815000CE,NIFTY,2021-02-18,15000,75,CE
12220674,47737,NIFTY2121815000PE,NIFTY,2021-02-18,15000,75,PE
12221442,47740,NIFTY2121815050CE,NIFTY,2021-02-18,15050,75,CE
12221698,47741,NIFTY2121815050PE,NIFTY,2021-02-18,15050,75,PE
12221954,47742,NIFTY2121815100CE,NIFTY,2021-02-18,15100,75,CE
12222210,47743,NIFTY2121815100PE,NIFTY,2021-02-18,15100,75,PE
12222466,47744,NIFTY2121815150CE,NIFTY,2021-02-18,15150,75,CE
12222722,47745,NIFTY2121815150PE,NIFTY,2021-02-18,15150,75,PE
12222978,47746,NIFTY2121815200CE,NIFTY,2021-02-18,15200,75,CE
12223234,47747,NIFTY2121815200PE,NIFTY,2021-02-18,15200,75,PE
12223490,47748,NIFTY2121815250CE,NIFTY,2021-02-18,15250,75,CE
12223746,47749,NIFTY2121815250PE,NIFTY,2021-02-18,15250,75,PE
10124546,39549,NIFTY2121815300CE,NIFTY,2021-02-18,15300,75,CE
10124802,39550,NIFTY2121815300PE,NIFTY,2021-02-18,15300,75,PE
10199554,39842,NIFTY2121815350CE,NIFTY,2021-02-18,15350,75,CE
10199810,39843,NIFTY2121815350PE,NIFTY,2021-02-18,15350,75,PE
11926018,46586,NIFTY2121815400CE,NIFTY,2021-02-18,15400,75,CE
11926274,46587,NIFTY2121815400PE,NIFTY,2021-02-18,15400,75,PE
11926530,46588,NIFTY2121815450CE,NIFTY,2021-02-18,15450,75,CE
11926786,46589,NIFTY2121815450PE,NIFTY,2021-02-18,15450,75,PE
12394754,48417,NIFTY2121815500CE,NIFTY,2021-02-18,15500,75,CE
12396034,48422,NIFTY2121815500PE,NIFTY,2021-02-18,15500,75,PE
9281282,36255,NIFTY2121815550CE,NIFTY,2021-02-18,15550,75,CE
9282562,36260,NIFTY2121815550PE,NIFTY,2021-02-18,15550,75,PE
9282818,36261,NIFTY2121815600CE,NIFTY,2021-02-18,15600,75,CE
9284610,36268,NIFTY2121815600PE,NIFTY,2021-02-18,15600,75,PE
9284866,36269,NIFTY2121815650CE,NIFTY,2021-02-18,15650,75,CE
9285122,36270,NIFTY2121815650PE,NIFTY,2021-02-18,15650,75,PE
24611586,96139,NIFTY21MAR10000CE,NIFTY,2021-03-25,10000,75,CE
24611842,96140,NIFTY21MAR10000PE,NIFTY,2021-03-25,10000,75,PE
24614146,96149,NIFTY21MAR10500CE,NIFTY,2021-03-25,10500,75,CE
24614402,96150,NIFTY21MAR10500PE,NIFTY,2021-03-25,10500,75,PE
24616706,96159,NIFTY21MAR11000CE,NIFTY,2021-03-25,11000,75,CE
24616962,96160,NIFTY21MAR11000PE,NIFTY,2021-03-25,11000,75,PE
10893314,42552,NIFTY21MAR11500CE,NIFTY,2021-03-25,11500,75,CE
10893570,42553,NIFTY21MAR11500PE,NIFTY,2021-03-25,11500,75,PE
11589122,45270,NIFTY21MAR12000CE,NIFTY,2021-03-25,12000,75,CE
11589378,45271,NIFTY21MAR12000PE,NIFTY,2021-03-25,12000,75,PE
12308738,48081,NIFTY21MAR12500CE,NIFTY,2021-03-25,12500,75,CE
12308994,48082,NIFTY21MAR12500PE,NIFTY,2021-03-25,12500,75,PE
12552962,49035,NIFTY21MAR12550CE,NIFTY,2021-03-25,12550,75,CE
12553218,49036,NIFTY21MAR12550PE,NIFTY,2021-03-25,12550,75,PE
12553474,49037,NIFTY21MAR12600CE,NIFTY,2021-03-25,12600,75,CE
12553730,49038,NIFTY21MAR12600PE,NIFTY,2021-03-25,12600,75,PE
12553986,49039,NIFTY21MAR12650CE,NIFTY,2021-03-25,12650,75,CE
12554242,49040,NIFTY21MAR12650PE,NIFTY,2021-03-25,12650,75,PE
12555010,49043,NIFTY21MAR12700CE,NIFTY,2021-03-25,12700,75,CE
12555266,49044,NIFTY21MAR12700PE,NIFTY,2021-03-25,12700,75,PE
12555522,49045,NIFTY21MAR12750CE,NIFTY,2021-03-25,12750,75,CE
12555778,49046,NIFTY21MAR12750PE,NIFTY,2021-03-25,12750,75,PE
12556034,49047,NIFTY21MAR12800CE,NIFTY,2021-03-25,12800,75,CE
12556290,49048,NIFTY21MAR12800PE,NIFTY,2021-03-25,12800,75,PE
12556546,49049,NIFTY21MAR12850CE,NIFTY,2021-03-25,12850,75,CE
12556802,49050,NIFTY21MAR12850PE,NIFTY,2021-03-25,12850,75,PE
12557058,49051,NIFTY21MAR12900CE,NIFTY,2021-03-25,12900,75,CE
12557314,49052,NIFTY21MAR12900PE,NIFTY,2021-03-25,12900,75,PE
12557570,49053,NIFTY21MAR12950CE,NIFTY,2021-03-25,12950,75,CE
12557826,49054,NIFTY21MAR12950PE,NIFTY,2021-03-25,12950,75,PE
22973186,89739,NIFTY21MAR13000CE,NIFTY,2021-03-25,13000,75,CE
22973442,89740,NIFTY21MAR13000PE,NIFTY,2021-03-25,13000,75,PE
12558082,49055,NIFTY21MAR13050CE,NIFTY,2021-03-25,13050,75,CE
12558338,49056,NIFTY21MAR13050PE,NIFTY,2021-03-25,13050,75,PE
12559618,49061,NIFTY21MAR13100CE,NIFTY,2021-03-25,13100,75,CE
12559874,49062,NIFTY21MAR13100PE,NIFTY,2021-03-25,13100,75,PE
12560130,49063,NIFTY21MAR13150CE,NIFTY,2021-03-25,13150,75,CE
12560386,49064,NIFTY21MAR13150PE,NIFTY,2021-03-25,13150,75,PE
12560898,49066,NIFTY21MAR13200CE,NIFTY,2021-03-25,13200,75,CE
12561154,49067,NIFTY21MAR13200PE,NIFTY,2021-03-25,13200,75,PE
12561410,49068,NIFTY21MAR13250CE,NIFTY,2021-03-25,13250,75,CE
12561666,49069,NIFTY21MAR13250PE,NIFTY,2021-03-25,13250,75,PE
12561922,49070,NIFTY21MAR13300CE,NIFTY,2021-03-25,13300,75,CE
12562178,49071,NIFTY21MAR13300PE,NIFTY,2021-03-25,13300,75,PE
12562434,49072,NIFTY21MAR13350CE,NIFTY,2021-03-25,13350,75,CE
12562690,49073,NIFTY21MAR13350PE,NIFTY,2021-03-25,13350,75,PE
12562946,49074,NIFTY21MAR13400CE,NIFTY,2021-03-25,13400,75,CE
12563202,49075,NIFTY21MAR13400PE,NIFTY,2021-03-25,13400,75,PE
12563458,49076,NIFTY21MAR13450CE,NIFTY,2021-03-25,13450,75,CE
12563714,49077,NIFTY21MAR13450PE,NIFTY,2021-03-25,13450,75,PE
10052610,39268,NIFTY21MAR13500CE,NIFTY,2021-03-25,13500,75,CE
10052866,39269,NIFTY21MAR13500PE,NIFTY,2021-03-25,13500,75,PE
12563970,49078,NIFTY21MAR13550CE,NIFTY,2021-03-25,13550,75,CE
12564226,49079,NIFTY21MAR13550PE,NIFTY,2021-03-25,13550,75,PE
12564482,49080,NIFTY21MAR13600CE,NIFTY,2021-03-25,13600,75,CE
12564738,49081,NIFTY21MAR13600PE,NIFTY,2021-03-25,13600,75,PE
12564994,49082,NIFTY21MAR13650CE,NIFTY,2021-03-25,13650,75,CE
12565250,49083,NIFTY21MAR13650PE,NIFTY,2021-03-25,13650,75,PE
12565506,49084,NIFTY21MAR13700CE,NIFTY,2021-03-25,13700,75,CE
12565762,49085,NIFTY21MAR13700PE,NIFTY,2021-03-25,13700,75,PE
12566018,49086,NIFTY21MAR13750CE,NIFTY,2021-03-25,13750,75,CE
12566274,49087,NIFTY21MAR13750PE,NIFTY,2021-03-25,13750,75,PE
12566530,49088,NIFTY21MAR13800CE,NIFTY,2021-03-25,13800,75,CE
12566786,49089,NIFTY21MAR13800PE,NIFTY,2021-03-25,13800,75,PE
12567042,49090,NIFTY21MAR13850CE,NIFTY,2021-03-25,13850,75,CE
12567298,49091,NIFTY21MAR13850PE,NIFTY,2021-03-25,13850,75,PE
12567554,49092,NIFTY21MAR13900CE,NIFTY,2021-03-25,13900,75,CE
12567810,49093,NIFTY21MAR13900PE,NIFTY,2021-03-25,13900,75,PE
12568066,49094,NIFTY21MAR13950CE,NIFTY,2021-03-25,13950,75,CE
12568834,49097,NIFTY21MAR13950PE,NIFTY,2021-03-25,13950,75,PE
11099906,43359,NIFTY21MAR14000CE,NIFTY,2021-03-25,14000,75,CE
11100162,43360,NIFTY21MAR14000PE,NIFTY,2021-03-25,14000,75,PE
12569090,49098,NIFTY21MAR14050CE,NIFTY,2021-03-25,14050,75,CE
12569346,49099,NIFTY21MAR14050PE,NIFTY,2021-03-25,14050,75,PE
12569602,49100,NIFTY21MAR14100CE,NIFTY,2021-03-25,14100,75,CE
12569858,49101,NIFTY21MAR14100PE,NIFTY,2021-03-25,14100,75,PE
12570114,49102,NIFTY21MAR14150CE,NIFTY,2021-03-25,14150,75,CE
12570370,49103,NIFTY21MAR14150PE,NIFTY,2021-03-25,14150,75,PE
12570626,49104,NIFTY21MAR14200CE,NIFTY,2021-03-25,14200,75,CE
12570882,49105,NIFTY21MAR14200PE,NIFTY,2021-03-25,14200,75,PE
12571138,49106,NIFTY21MAR14250CE,NIFTY,2021-03-25,14250,75,CE
12571394,49107,NIFTY21MAR14250PE,NIFTY,2021-03-25,14250,75,PE
12571650,49108,NIFTY21MAR14300CE,NIFTY,2021-03-25,14300,75,CE
12571906,49109,NIFTY21MAR14300PE,NIFTY,2021-03-25,14300,75,PE
12572162,49110,NIFTY21MAR14350CE,NIFTY,2021-03-25,14350,75,CE
12572418,49111,NIFTY21MAR14350PE,NIFTY,2021-03-25,14350,75,PE
12572674,49112,NIFTY21MAR14400CE,NIFTY,2021-03-25,14400,75,CE
12572930,49113,NIFTY21MAR14400PE,NIFTY,2021-03-25,14400,75,PE
12573186,49114,NIFTY21MAR14450CE,NIFTY,2021-03-25,14450,75,CE
12573442,49115,NIFTY21MAR14450PE,NIFTY,2021-03-25,14450,75,PE
11099650,43358,NIFTY21MAR14500CE,NIFTY,2021-03-25,14500,75,CE
11101954,43367,NIFTY21MAR14500PE,NIFTY,2021-03-25,14500,75,PE
12573698,49116,NIFTY21MAR14550CE,NIFTY,2021-03-25,14550,75,CE
12573954,49117,NIFTY21MAR14550PE,NIFTY,2021-03-25,14550,75,PE
12574210,49118,NIFTY21MAR14600CE,NIFTY,2021-03-25,14600,75,CE
12574466,49119,NIFTY21MAR14600PE,NIFTY,2021-03-25,14600,75,PE
12575490,49123,NIFTY21MAR14650CE,NIFTY,2021-03-25,14650,75,CE
12575746,49124,NIFTY21MAR14650PE,NIFTY,2021-03-25,14650,75,PE
12576002,49125,NIFTY21MAR14700CE,NIFTY,2021-03-25,14700,75,CE
12576258,49126,NIFTY21MAR14700PE,NIFTY,2021-03-25,14700,75,PE
12576514,49127,NIFTY21MAR14750CE,NIFTY,2021-03-25,14750,75,CE
12576770,49128,NIFTY21MAR14750PE,NIFTY,2021-03-25,14750,75,PE
12577026,49129,NIFTY21MAR14800CE,NIFTY,2021-03-25,14800,75,CE
12577282,49130,NIFTY21MAR14800PE,NIFTY,2021-03-25,14800,75,PE
12577538,49131,NIFTY21MAR14850CE,NIFTY,2021-03-25,14850,75,CE
12577794,49132,NIFTY21MAR14850PE,NIFTY,2021-03-25,14850,75,PE
12578050,49133,NIFTY21MAR14900CE,NIFTY,2021-03-25,14900,75,CE
12578306,49134,NIFTY21MAR14900PE,NIFTY,2021-03-25,14900,75,PE
12578562,49135,NIFTY21MAR14950CE,NIFTY,2021-03-25,14950,75,CE
12578818,49136,NIFTY21MAR14950PE,NIFTY,2021-03-25,14950,75,PE
10255362,40060,NIFTY21MAR15000CE,NIFTY,2021-03-25,15000,75,CE
10255618,40061,NIFTY21MAR15000PE,NIFTY,2021-03-25,15000,75,PE
12579074,49137,NIFTY21MAR15050CE,NIFTY,2021-03-25,15050,75,CE
12579330,49138,NIFTY21MAR15050PE,NIFTY,2021-03-25,15050,75,PE
12579586,49139,NIFTY21MAR15100CE,NIFTY,2021-03-25,15100,75,CE
12579842,49140,NIFTY21MAR15100PE,NIFTY,2021-03-25,15100,75,PE
12580610,49143,NIFTY21MAR15150CE,NIFTY,2021-03-25,15150,75,CE
12580866,49144,NIFTY21MAR15150PE,NIFTY,2021-03-25,15150,75,PE
12581122,49145,NIFTY21MAR15200CE,NIFTY,2021-03-25,15200,75,CE
12581378,49146,NIFTY21MAR15200PE,NIFTY,2021-03-25,15200,75,PE
12581634,49147,NIFTY21MAR15250CE,NIFTY,2021-03-25,15250,75,CE
12581890,49148,NIFTY21MAR15250PE,NIFTY,2021-03-25,15250,75,PE
12582146,49149,NIFTY21MAR15300CE,NIFTY,2021-03-25,15300,75,CE
12582402,49150,NIFTY21MAR15300PE,NIFTY,2021-03-25,15300,75,PE
12582658,49151,NIFTY21MAR15350CE,NIFTY,2021-03-25,15350,75,CE
12582914,49152,NIFTY21MAR15350PE,NIFTY,2021-03-25,15350,75,PE
12583170,49153,NIFTY21MAR15400CE,NIFTY,2021-03-25,15400,75,CE
12583426,49154,NIFTY21MAR15400PE,NIFTY,2021-03-25,15400,75,PE
12583682,49155,NIFTY21MAR15450CE,NIFTY,2021-03-25,15450,75,CE
12583938,49156,NIFTY21MAR15450PE,NIFTY,2021-03-25,15450,75,PE
11575042,45215,NIFTY21MAR15500CE,NIFTY,2021-03-25,15500,75,CE
11575298,45216,NIFTY21MAR15500PE,NIFTY,2021-03-25,15500,75,PE
9291010,36293,NIFTY21MAR15550CE,NIFTY,2021-03-25,15550,75,CE
9291266,36294,NIFTY21MAR15550PE,NIFTY,2021-03-25,15550,75,PE
9291522,36295,NIFTY21MAR15600CE,NIFTY,2021-03-25,15600,75,CE
9292290,36298,NIFTY21MAR15600PE,NIFTY,2021-03-25,15600,75,PE
9292546,36299,NIFTY21MAR15650CE,NIFTY,2021-03-25,15650,75,CE
9292802,36300,NIFTY21MAR15650PE,NIFTY,2021-03-25,15650,75,PE
10141442,39615,NIFTY21MAR16000CE,NIFTY,2021-03-25,16000,75,CE
10142210,39618,NIFTY21MAR16000PE,NIFTY,2021-03-25,16000,75,PE
8961026,35004,NIFTY21MAR16500CE,NIFTY,2021-03-25,16500,75,CE
8961282,35005,NIFTY21MAR16500PE,NIFTY,2021-03-25,16500,75,PE
9245954,36117,NIFTY21MAR6000PE,NIFTY,2021-03-25,6000,75,PE
24601346,96099,NIFTY21MAR8000CE,NIFTY,2021-03-25,8000,75,CE
24601602,96100,NIFTY21MAR8000PE,NIFTY,2021-03-25,8000,75,PE
24603906,96109,NIFTY21MAR8500CE,NIFTY,2021-03-25,8500,75,CE
24604162,96110,NIFTY21MAR8500PE,NIFTY,2021-03-25,8500,75,PE
24606466,96119,NIFTY21MAR9000CE,NIFTY,2021-03-25,9000,75,CE
24606722,96120,NIFTY21MAR9000PE,NIFTY,2021-03-25,9000,75,PE
24609026,96129,NIFTY21MAR9500CE,NIFTY,2021-03-25,9500,75,CE
24609282,96130,NIFTY21MAR9500PE,NIFTY,2021-03-25,9500,75,PE
12328450,48158,NIFTY2130412250CE,NIFTY,2021-03-04,12250,75,CE
12328706,48159,NIFTY2130412250PE,NIFTY,2021-03-04,12250,75,PE
12328962,48160,NIFTY2130412300CE,NIFTY,2021-03-04,12300,75,CE
12329218,48161,NIFTY2130412300PE,NIFTY,2021-03-04,12300,75,PE
12329474,48162,NIFTY2130412350CE,NIFTY,2021-03-04,12350,75,CE
12329730,48163,NIFTY2130412350PE,NIFTY,2021-03-04,12350,75,PE
12329986,48164,NIFTY2130412400CE,NIFTY,2021-03-04,12400,75,CE
12330242,48165,NIFTY2130412400PE,NIFTY,2021-03-04,12400,75,PE
12330498,48166,NIFTY2130412450CE,NIFTY,2021-03-04,12450,75,CE
12330754,48167,NIFTY2130412450PE,NIFTY,2021-03-04,12450,75,PE
12331010,48168,NIFTY2130412500CE,NIFTY,2021-03-04,12500,75,CE
12331266,48169,NIFTY2130412500PE,NIFTY,2021-03-04,12500,75,PE
12331522,48170,NIFTY2130412550CE,NIFTY,2021-03-04,12550,75,CE
12331778,48171,NIFTY2130412550PE,NIFTY,2021-03-04,12550,75,PE
12332034,48172,NIFTY2130412600CE,NIFTY,2021-03-04,12600,75,CE
12332290,48173,NIFTY2130412600PE,NIFTY,2021-03-04,12600,75,PE
12332546,48174,NIFTY2130412650CE,NIFTY,2021-03-04,12650,75,CE
12332802,48175,NIFTY2130412650PE,NIFTY,2021-03-04,12650,75,PE
12333058,48176,NIFTY2130412700CE,NIFTY,2021-03-04,12700,75,CE
12333314,48177,NIFTY2130412700PE,NIFTY,2021-03-04,12700,75,PE
12333570,48178,NIFTY2130412750CE,NIFTY,2021-03-04,12750,75,CE
12333826,48179,NIFTY2130412750PE,NIFTY,2021-03-04,12750,75,PE
12334082,48180,NIFTY2130412800CE,NIFTY,2021-03-04,12800,75,CE
12334338,48181,NIFTY2130412800PE,NIFTY,2021-03-04,12800,75,PE
12334594,48182,NIFTY2130412850CE,NIFTY,2021-03-04,12850,75,CE
12334850,48183,NIFTY2130412850PE,NIFTY,2021-03-04,12850,75,PE
12335106,48184,NIFTY2130412900CE,NIFTY,2021-03-04,12900,75,CE
12335362,48185,NIFTY2130412900PE,NIFTY,2021-03-04,12900,75,PE
12335618,48186,NIFTY2130412950CE,NIFTY,2021-03-04,12950,75,CE
12335874,48187,NIFTY2130412950PE,NIFTY,2021-03-04,12950,75,PE
12336130,48188,NIFTY2130413000CE,NIFTY,2021-03-04,13000,75,CE
12336386,48189,NIFTY2130413000PE,NIFTY,2021-03-04,13000,75,PE
12336642,48190,NIFTY2130413050CE,NIFTY,2021-03-04,13050,75,CE
12336898,48191,NIFTY2130413050PE,NIFTY,2021-03-04,13050,75,PE
12337154,48192,NIFTY2130413100CE,NIFTY,2021-03-04,13100,75,CE
12337410,48193,NIFTY2130413100PE,NIFTY,2021-03-04,13100,75,PE
12337666,48194,NIFTY2130413150CE,NIFTY,2021-03-04,13150,75,CE
12337922,48195,NIFTY2130413150PE,NIFTY,2021-03-04,13150,75,PE
